date,antalya_min,antalya_max,antalya_avg,n_varieties,antalya_sıkmalık_price,antalya_valencia_price,is_price_ffill,price_lag_1d,price_lag_3d,price_lag_7d,price_lag_14d,price_lag_30d,price_ma_7d,price_std_7d,price_ma_14d,price_std_14d,price_ma_30d,price_std_30d,price_change_7d,price_change_14d,price_change_30d,price_spread,price_spread_pct,istanbul_price,antalya_istanbul_spread,antalya_istanbul_ratio,month,day_of_year,week_of_year,month_sin,month_cos,is_harvest,season_phase,temp_max,temp_min,temp_mean,precipitation,humidity,frost,frost_7d,precip_7d,precip_30d,TRY_per_USD,policy_impact_score,policy_impact_30d_avg,event_frost_active,event_economic_active,ramadan_active,input_cost_index,tourism_intensity,cpi_index,target_7d,target_7d_change_pct,target_14d,target_14d_change_pct,target_30d,target_30d_change_pct,target_60d,target_60d_change_pct,target_90d,target_90d_change_pct,sell_signal_14d,hold_signal_14d
2025-04-25,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,26.25,26.25,26.25,30.535714285714285,1.889822365046133,28.392857142857142,2.5677629550654757,26.833333333333332,2.7412347247348166,0.19047619047619047,0.19047619047619047,0.19047619047619047,35.0,1.12,40.0,8.75,1.28,4,115,17,0.8660254037844387,-0.4999999999999998,1,3,20.9,13.9,16.9,3.3,77.0,0,0.0,4.900000000000004,91.1,38.319,0.0,0.0,0,0,0,920.0,0.2952631578947368,1830,30.75,-1.6000000000000014,37.0,18.399999999999995,40.0,28.000000000000004,42.0,34.400000000000006,51.25,63.99999999999999,0,1
2025-04-26,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,26.25,26.25,26.25,31.25,0.0,28.75,2.594372608313852,27.0,2.8542164816527045,0.19047619047619047,0.19047619047619047,0.19047619047619047,35.0,1.12,,,,4,116,17,0.8660254037844387,-0.4999999999999998,1,3,20.8,12.6,16.9,1.0,77.0,0,0.0,5.900000000000004,92.1,38.319,0.0,0.0,0,0,0,920.0,0.2952631578947368,1830,34.5,10.40000000000001,37.0,18.399999999999995,40.0,28.000000000000004,42.0,34.400000000000006,51.25,63.99999999999999,0,1
2025-04-28,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,31.25,26.25,26.25,31.25,0.0,29.107142857142858,2.567762955065475,27.166666666666668,2.9531786887718297,0.0,0.19047619047619047,0.19047619047619047,35.0,1.12,40.0,8.75,1.28,4,118,18,0.8660254037844387,-0.4999999999999998,1,3,23.1,14.4,18.9,0.0,63.0,0,0.0,5.900000000000004,92.1,38.48,0.0,0.0,0,0,0,920.0,0.2952631578947368,1830,34.5,10.40000000000001,37.0,18.399999999999995,40.0,28.000000000000004,42.0,34.400000000000006,48.75,56.00000000000001,0,1
2025-04-29,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,31.25,26.25,26.25,31.25,0.0,29.464285714285715,2.4862257904942306,27.333333333333332,3.039491034223732,0.0,0.19047619047619047,0.19047619047619047,35.0,1.12,40.0,8.75,1.28,4,119,18,0.8660254037844387,-0.4999999999999998,1,3,22.6,16.1,19.0,0.1,62.0,0,0.0,6.0000000000000036,92.2,38.48,0.0,0.0,0,0,0,920.0,0.2952631578947368,1830,37.0,18.399999999999995,37.0,18.399999999999995,40.0,28.000000000000004,40.0,28.000000000000004,48.75,56.00000000000001,0,1
2025-04-30,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,31.25,26.25,26.25,31.25,0.0,29.821428571428573,2.344036154692472,27.5,3.1142054945152506,0.0,0.19047619047619047,0.19047619047619047,35.0,1.12,40.0,8.75,1.28,4,120,18,0.8660254037844387,-0.4999999999999998,1,3,20.0,14.7,17.3,18.9,75.0,0,0.0,24.900000000000002,111.1,38.48,0.0,0.0,0,0,0,920.0,0.2952631578947368,1830,37.0,18.399999999999995,37.0,18.399999999999995,40.0,28.000000000000004,40.0,28.000000000000004,48.75,56.00000000000001,0,1
2025-05-01,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,31.25,26.25,26.25,31.25,0.0,30.178571428571427,2.129076568131594,27.666666666666668,3.1781401342048605,0.0,0.19047619047619047,0.19047619047619047,35.0,1.12,,,,5,121,18,0.49999999999999994,-0.8660254037844387,1,3,16.9,13.6,15.0,11.1,86.0,0,0.0,35.5,122.2,38.48,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,18.399999999999995,37.0,18.399999999999995,40.0,28.000000000000004,40.0,28.000000000000004,48.75,56.00000000000001,0,1
2025-05-02,15.0,50.0,31.25,2,22.5,40.0,0,31.25,31.25,31.25,26.25,26.25,31.25,0.0,30.535714285714285,1.8156825980063995,27.833333333333332,3.2319347609211713,0.0,0.19047619047619047,0.19047619047619047,35.0,1.12,40.0,8.75,1.28,5,122,18,0.49999999999999994,-0.8660254037844387,1,3,19.2,12.7,15.9,3.9,75.0,0,0.0,38.3,126.1,38.48,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,18.399999999999995,37.0,18.399999999999995,20.0,-36.0,40.0,28.000000000000004,48.75,56.00000000000001,0,1
2025-05-03,20.0,45.0,30.75,2,26.5,35.0,0,31.25,31.25,31.25,26.25,26.25,31.178571428571427,0.18898223650461327,30.857142857142858,1.3327036058699895,27.983333333333334,3.2602182424656427,-0.016000000000000014,0.17142857142857149,0.17142857142857149,25.0,0.8130081300813008,,,,5,123,18,0.49999999999999994,-0.8660254037844387,1,3,21.4,13.2,17.4,0.1,69.0,0,0.0,35.1,122.9,38.48,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,20.32520325203253,37.0,20.32520325203253,20.0,-34.959349593495936,40.0,30.081300813008127,48.75,58.53658536585367,0,1
2025-05-05,20.0,50.0,34.5,2,29.0,40.0,0,30.75,31.25,31.25,26.25,20.0,31.642857142857142,1.273586985456357,31.446428571428573,0.8889198903323857,28.466666666666665,3.1070923688403216,0.10400000000000009,0.3142857142857143,0.7250000000000001,30.0,0.8695652173913043,40.0,5.5,1.1594202898550725,5,125,19,0.49999999999999994,-0.8660254037844387,1,3,23.4,15.9,19.9,0.0,70.0,0,0.0,34.1,105.60000000000001,38.643,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,7.246376811594213,37.0,7.246376811594213,20.0,-42.028985507246375,40.0,15.94202898550725,48.75,41.30434782608696,0,1
2025-05-06,20.0,50.0,34.5,2,29.0,40.0,0,34.5,31.25,31.25,31.25,20.0,32.107142857142854,1.6447969913813516,31.678571428571427,1.2026755886058966,28.95,2.8628114948722043,0.10400000000000009,0.10400000000000009,0.7250000000000001,30.0,0.8695652173913043,40.0,5.5,1.1594202898550725,5,126,19,0.49999999999999994,-0.8660254037844387,1,3,23.2,17.8,20.5,0.0,75.0,0,0.0,34.1,74.80000000000001,38.643,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,7.246376811594213,37.0,7.246376811594213,40.0,15.94202898550725,40.0,15.94202898550725,45.5,31.8840579710145,0,1
2025-05-07,20.0,55.0,37.0,2,29.0,45.0,0,34.5,30.75,31.25,31.25,26.25,32.92857142857143,2.40535117721182,32.089285714285715,1.8517329276018186,29.308333333333334,3.1695502599855905,0.18399999999999994,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,127,19,0.49999999999999994,-0.8660254037844387,1,3,25.1,17.2,20.8,0.0,75.0,0,0.0,34.0,62.9,38.643,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,45.5,22.972972972972983,0,0
2025-05-08,20.0,55.0,37.0,2,29.0,45.0,0,37.0,34.5,31.25,31.25,26.25,33.75,2.7003086243366083,32.5,2.2467925856822855,29.666666666666668,3.4103881196187613,0.18399999999999994,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,128,19,0.49999999999999994,-0.8660254037844387,1,3,26.9,18.4,22.0,0.0,66.0,0,0.0,15.100000000000003,61.3,38.643,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,48.75,31.756756756756754,0,0
2025-05-09,20.0,55.0,37.0,2,29.0,45.0,0,37.0,34.5,31.25,31.25,26.25,34.57142857142857,2.6876038185927418,32.910714285714285,2.510759812320725,30.025,3.5985808984596455,0.18399999999999994,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,129,19,0.49999999999999994,-0.8660254037844387,1,3,28.8,17.5,23.4,0.1,59.0,0,0.0,4.100000000000003,58.6,38.643,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,48.75,31.756756756756754,0,0
2025-05-10,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,31.25,31.25,26.25,35.392857142857146,2.3622779563076706,33.32142857142857,2.6826159940305545,30.383333333333333,3.742079758575468,0.18399999999999994,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,,,,5,130,19,0.49999999999999994,-0.8660254037844387,1,3,29.7,20.7,24.7,0.0,51.0,0,0.0,0.20000000000000356,57.8,38.643,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,48.75,31.756756756756754,0,0
2025-05-12,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,30.75,31.25,26.25,36.285714285714285,1.219875091185664,33.732142857142854,2.7794996189724697,30.741666666666667,3.845890850866884,0.2032520325203253,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,132,20,0.49999999999999994,-0.8660254037844387,1,3,26.4,19.2,22.7,6.2,69.0,0,0.0,6.300000000000003,60.3,38.766,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,40.0,8.108108108108114,48.75,31.756756756756754,0,1
2025-05-13,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,34.5,31.25,26.25,36.642857142857146,0.9449111825230617,34.142857142857146,2.809178441552528,31.1,3.9131740358030016,0.07246376811594213,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,133,20,0.49999999999999994,-0.8660254037844387,1,3,25.1,18.5,21.8,8.4,59.0,0,0.0,14.700000000000003,68.6,38.766,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,40.0,8.108108108108114,48.75,31.756756756756754,0,1
2025-05-14,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,34.5,31.25,26.25,37.0,0.0,34.55357142857143,2.773810506374706,31.458333333333332,3.9457983618836465,0.07246376811594213,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,134,20,0.49999999999999994,-0.8660254037844387,1,3,24.3,18.0,20.8,1.9,66.0,0,0.0,16.600000000000005,63.699999999999996,38.766,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,42.5,14.864864864864868,46.25,25.0,0,1
2025-05-15,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,31.25,26.25,37.0,0.0,34.964285714285715,2.67081293958258,31.816666666666666,3.9446238694284093,0.0,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,135,20,0.49999999999999994,-0.8660254037844387,1,3,24.0,16.3,20.4,0.3,63.0,0,0.0,16.900000000000006,62.2,38.766,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,40.0,8.108108108108114,48.75,31.756756756756754,46.25,25.0,0,1
2025-05-16,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,31.25,26.25,37.0,0.0,35.375,2.4918135193839452,32.175,3.909620097956426,0.0,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,136,20,0.49999999999999994,-0.8660254037844387,1,3,23.2,16.0,20.0,0.0,67.0,0,0.0,16.900000000000006,61.400000000000006,38.766,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,42.0,13.513513513513509,48.75,31.756756756756754,46.25,25.0,0,1
2025-05-17,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,31.25,26.25,37.0,0.0,35.785714285714285,2.218491220785715,32.53333333333333,3.8398620066201654,0.0,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,,,,5,137,20,0.49999999999999994,-0.8660254037844387,1,3,25.5,17.3,21.4,0.1,55.0,0,0.0,16.900000000000002,57.0,38.766,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,42.0,13.513513513513509,51.25,38.51351351351351,46.25,25.0,0,1
2025-05-19,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,31.25,26.25,37.0,0.0,36.19642857142857,1.808576180921834,32.891666666666666,3.7334019646811467,0.0,0.18399999999999994,0.4095238095238096,35.0,0.9459459459459459,,,,5,139,21,0.49999999999999994,-0.8660254037844387,1,3,26.1,17.8,22.4,0.0,60.0,0,0.0,16.900000000000002,57.0,38.891,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,37.0,0.0,40.0,8.108108108108114,42.0,13.513513513513509,51.25,38.51351351351351,48.75,31.756756756756754,0,1
2025-05-20,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,30.75,26.25,37.0,0.0,36.642857142857146,0.9078412990032105,33.25,3.586973558634746,0.0,0.2032520325203253,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,140,21,0.49999999999999994,-0.8660254037844387,1,3,26.2,18.1,22.6,0.0,51.0,0,0.0,10.700000000000005,57.0,38.891,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,40.0,8.108108108108114,42.0,13.513513513513509,51.25,38.51351351351351,48.75,31.756756756756754,0,1
2025-05-21,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,34.5,26.25,37.0,0.0,36.82142857142857,0.6681531047810741,33.608333333333334,3.395409764853773,0.0,0.07246376811594213,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,141,21,0.49999999999999994,-0.8660254037844387,1,3,28.0,19.9,24.2,0.0,47.0,0,0.0,2.300000000000005,57.0,38.891,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,20.0,-45.945945945945944,42.0,13.513513513513509,51.25,38.51351351351351,48.75,31.756756756756754,1,0
2025-05-22,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,34.5,26.25,37.0,0.0,37.0,0.0,33.96666666666667,3.1504880118235117,0.0,0.07246376811594213,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,142,21,0.49999999999999994,-0.8660254037844387,1,3,30.7,21.5,26.2,0.0,46.0,0,0.0,0.40000000000000535,57.0,38.891,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,20.0,-45.945945945945944,42.0,13.513513513513509,51.25,38.51351351351351,48.75,31.756756756756754,1,0
2025-05-23,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,37.0,26.25,37.0,0.0,37.0,0.0,34.325,2.8384293252576756,0.0,0.0,0.4095238095238096,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,143,21,0.49999999999999994,-0.8660254037844387,1,3,33.3,22.3,27.9,0.0,38.0,0,0.0,0.10000000000000533,57.0,38.891,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,20.0,-45.945945945945944,42.0,13.513513513513509,51.25,38.51351351351351,48.75,31.756756756756754,1,0
2025-05-24,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,37.0,31.25,37.0,0.0,37.0,0.0,34.516666666666666,2.817688381651161,0.0,0.0,0.18399999999999994,35.0,0.9459459459459459,,,,5,144,21,0.49999999999999994,-0.8660254037844387,1,3,33.5,22.6,28.4,0.0,40.0,0,0.0,0.10000000000000533,57.0,38.891,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,40.0,8.108108108108114,42.0,13.513513513513509,51.25,38.51351351351351,48.75,31.756756756756754,0,1
2025-05-26,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,37.0,31.25,37.0,0.0,37.0,0.0,34.708333333333336,2.783172443556937,0.0,0.0,0.18399999999999994,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,146,22,0.49999999999999994,-0.8660254037844387,1,3,29.9,21.6,26.2,1.8,53.0,0,0.0,1.8000000000000054,58.800000000000004,39.064,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,40.0,8.108108108108114,42.0,13.513513513513509,51.25,38.51351351351351,46.25,25.0,0,1
2025-05-27,20.0,55.0,37.0,2,29.0,45.0,0,37.0,37.0,37.0,37.0,31.25,37.0,0.0,37.0,0.0,34.9,2.7343599137514816,0.0,0.0,0.18399999999999994,35.0,0.9459459459459459,40.0,3.0,1.0810810810810811,5,147,22,0.49999999999999994,-0.8660254037844387,1,3,27.7,20.7,24.3,0.0,66.0,0,0.0,1.8000000000000054,58.8,39.064,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,8.108108108108114,40.0,8.108108108108114,42.0,13.513513513513509,51.25,38.51351351351351,46.25,25.0,0,1
2025-05-28,30.0,55.0,40.0,2,35.0,45.0,0,37.0,37.0,37.0,37.0,31.25,37.42857142857143,1.1338934190276813,37.214285714285715,0.801783725737273,35.19166666666667,2.797538429471128,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,5,148,22,0.49999999999999994,-0.8660254037844387,1,3,26.9,20.5,23.6,0.1,63.0,0,0.0,1.9000000000000055,58.4,39.064,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,40.0,0.0,40.0,0.0,42.0,5.000000000000004,51.25,28.125,46.25,15.625,0,0
2025-05-29,30.0,55.0,40.0,2,35.0,45.0,0,40.0,37.0,37.0,37.0,31.25,37.857142857142854,1.4638501094227998,37.42857142857143,1.0894095588038437,35.483333333333334,2.8283763263890687,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,5,149,22,0.49999999999999994,-0.8660254037844387,1,3,25.2,18.3,21.6,6.2,66.0,0,0.0,8.100000000000005,63.5,39.064,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,20.0,-50.0,40.0,0.0,42.0,5.000000000000004,51.25,28.125,46.25,15.625,0,0
2025-05-30,30.0,55.0,40.0,2,35.0,45.0,0,40.0,37.0,37.0,37.0,31.25,38.285714285714285,1.6035674514745466,37.642857142857146,1.277445940878959,35.775,2.8279318018407067,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,5,150,22,0.49999999999999994,-0.8660254037844387,1,3,22.7,17.6,19.7,4.0,73.0,0,0.0,12.100000000000005,64.2,39.064,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,20.0,-50.0,40.0,0.0,42.0,5.000000000000004,51.25,28.125,46.25,15.625,0,0
2025-05-31,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,37.0,37.0,31.25,38.714285714285715,1.6035674514745466,37.857142857142854,1.4064216928154847,36.06666666666667,2.796189936488488,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,,,,5,151,22,0.49999999999999994,-0.8660254037844387,1,3,23.1,16.7,18.8,9.6,75.0,0,0.0,21.700000000000006,72.8,39.064,0.0,0.0,0,0,0,920.0,0.5413157894736842,1830,20.0,-50.0,40.0,0.0,42.0,5.000000000000004,51.25,28.125,46.25,15.625,0,0
2025-06-02,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,37.0,37.0,31.25,39.142857142857146,1.4638501094227998,38.07142857142857,1.4917354742965385,36.358333333333334,2.7320600833163473,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,6,153,23,1.2246467991473532e-16,-1.0,0,0,24.4,17.7,21.6,0.1,72.0,0,0.0,21.800000000000008,72.89999999999999,39.201,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,0.0,40.0,0.0,42.0,5.000000000000004,48.75,21.875,52.5,31.25,0,0
2025-06-03,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,37.0,37.0,31.25,39.57142857142857,1.1338934190276813,38.285714285714285,1.5406577730392836,36.65,2.6331769195508157,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,6,154,23,1.2246467991473532e-16,-1.0,0,0,27.6,19.4,24.0,0.0,55.0,0,0.0,20.000000000000007,72.8,39.201,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,0.0,40.0,0.0,40.0,0.0,48.75,21.875,52.5,31.25,0,0
2025-06-04,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,37.0,37.0,31.25,40.0,0.0,38.5,1.5566235649883085,36.94166666666667,2.495412457557525,0.08108108108108114,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,6,155,23,1.2246467991473532e-16,-1.0,0,0,29.7,20.0,25.9,0.0,46.0,0,0.0,20.000000000000007,53.9,39.201,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,0.0,42.0,5.000000000000004,40.0,0.0,48.75,21.875,52.5,31.25,0,1
2025-06-05,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,40.0,37.0,31.25,40.0,0.0,38.714285714285715,1.5406577730392816,37.233333333333334,2.3118261677481318,0.0,0.08108108108108114,0.28,25.0,0.625,40.0,0.0,1.0,6,156,23,1.2246467991473532e-16,-1.0,0,0,31.6,22.1,27.6,0.0,43.0,0,0.0,19.90000000000001,42.800000000000004,39.201,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,0.0,42.0,5.000000000000004,40.0,0.0,48.75,21.875,52.5,31.25,0,1
2025-06-06,10.0,30.0,20.0,2,17.5,22.5,0,40.0,40.0,40.0,37.0,31.25,37.142857142857146,7.559289460184544,37.5,5.244044240850758,36.858333333333334,3.7690226331497865,-0.5,-0.45945945945945943,-0.36,20.0,1.0,,,,6,157,23,1.2246467991473532e-16,-1.0,0,0,32.6,24.2,28.7,0.0,42.0,0,0.0,13.700000000000005,38.900000000000006,39.201,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,100.0,42.0,110.00000000000001,40.0,100.0,48.75,143.75,52.5,162.5,0,1
2025-06-07,10.0,30.0,20.0,2,17.5,22.5,0,20.0,40.0,40.0,37.0,30.75,34.285714285714285,9.759000729485335,36.285714285714285,7.032108464077433,36.5,4.752494807630164,-0.5,-0.45945945945945943,-0.34959349593495936,20.0,1.0,,,,6,158,23,1.2246467991473532e-16,-1.0,0,0,32.6,25.3,29.0,0.0,46.0,0,0.0,9.700000000000006,38.800000000000004,39.201,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,100.0,42.0,110.00000000000001,40.0,100.0,48.75,143.75,52.5,162.5,0,1
2025-06-09,10.0,30.0,20.0,2,17.5,22.5,0,20.0,40.0,40.0,37.0,34.5,31.428571428571427,10.69044967649698,35.07142857142857,8.259859243672059,36.016666666666666,5.620902083285653,-0.5,-0.45945945945945943,-0.42028985507246375,20.0,1.0,,,,6,160,24,1.2246467991473532e-16,-1.0,0,0,33.2,23.7,29.0,0.0,50.0,0,0.0,0.10000000000000533,38.800000000000004,39.28,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,100.0,42.0,110.00000000000001,40.0,100.0,48.75,143.75,55.0,175.0,0,1
2025-06-10,30.0,55.0,40.0,2,35.0,45.0,0,20.0,20.0,40.0,37.0,34.5,31.428571428571427,10.69044967649698,35.285714285714285,8.352139950829477,36.2,5.659292023468704,0.0,0.08108108108108114,0.1594202898550725,25.0,0.625,40.0,0.0,1.0,6,161,24,1.2246467991473532e-16,-1.0,0,0,33.3,24.9,28.6,0.0,55.0,0,0.0,0.0,38.800000000000004,39.28,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,0.0,42.0,5.000000000000004,40.0,0.0,45.5,13.749999999999996,55.0,37.5,0,1
2025-06-11,30.0,55.0,40.0,2,35.0,45.0,0,40.0,20.0,40.0,37.0,37.0,31.428571428571427,10.69044967649698,35.5,8.437553418634321,36.3,5.700272225804291,0.0,0.08108108108108114,0.08108108108108114,25.0,0.625,,,,6,162,24,1.2246467991473532e-16,-1.0,0,0,33.1,25.5,29.6,0.0,46.0,0,0.0,0.0,38.800000000000004,39.28,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,40.0,0.0,42.0,5.000000000000004,40.0,0.0,45.5,13.749999999999996,55.0,37.5,0,1
2025-06-12,30.0,55.0,40.0,2,35.0,45.0,0,40.0,20.0,40.0,37.0,37.0,31.428571428571427,10.69044967649698,35.714285714285715,8.516306272526403,36.4,5.739157693815592,0.0,0.08108108108108114,0.08108108108108114,25.0,0.625,40.0,0.0,1.0,6,163,24,1.2246467991473532e-16,-1.0,0,0,34.0,25.2,30.0,0.0,45.0,0,0.0,0.0,38.800000000000004,39.28,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,42.0,5.000000000000004,42.0,5.000000000000004,40.0,0.0,48.75,21.875,63.75,59.375,0,1
2025-06-13,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,40.0,40.0,37.0,31.428571428571427,10.69044967649698,35.714285714285715,8.516306272526403,36.5,5.775990734542186,0.0,0.0,0.08108108108108114,25.0,0.625,40.0,0.0,1.0,6,164,24,1.2246467991473532e-16,-1.0,0,0,33.5,25.8,29.8,0.0,54.0,0,0.0,0.0,38.7,39.28,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,42.0,5.000000000000004,42.0,5.000000000000004,40.0,0.0,48.75,21.875,78.75,96.875,0,1
2025-06-14,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,20.0,40.0,37.0,34.285714285714285,9.759000729485335,35.714285714285715,8.516306272526403,36.6,5.810810377338023,1.0,0.0,0.08108108108108114,25.0,0.625,,,,6,165,24,1.2246467991473532e-16,-1.0,0,0,32.0,25.8,28.6,0.0,65.0,0,0.0,0.0,38.7,39.28,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,42.0,5.000000000000004,42.0,5.000000000000004,40.0,0.0,48.75,21.875,78.75,96.875,0,1
2025-06-16,30.0,55.0,40.0,2,35.0,45.0,0,40.0,40.0,20.0,40.0,37.0,37.142857142857146,7.559289460184544,35.714285714285715,8.516306272526403,36.7,5.843652613055375,1.0,0.0,0.08108108108108114,25.0,0.625,40.0,0.0,1.0,6,167,25,1.2246467991473532e-16,-1.0,0,0,31.3,23.0,27.4,0.0,46.0,0,0.0,0.0,32.5,39.51,0.0,0.0,0,0,0,920.0,0.7873684210526316,1830,42.0,5.000000000000004,42.0,5.000000000000004,40.0,0.0,48.75,21.875,81.25,103.125,0,1
